NEW_DATASET_IMG_FILENAME -> ORIGINAL_SUNRGBD_IMG_PATH
5191.png -> /SUNRGBD/kv2/kinect2data/002751_2014-06-22_19-08-18_094959634447_rgbf000077-resize
5192.png -> /SUNRGBD/kv2/kinect2data/002835_2014-06-22_20-37-42_094959634447_rgbf000085-resize
5193.png -> /SUNRGBD/kv2/kinect2data/001129_2014-06-15_17-39-51_260595134347_rgbf000242-resize
5194.png -> /SUNRGBD/kv2/kinect2data/001410_2014-06-19_16-21-31_260595134347_rgbf000019-resize
5195.png -> /SUNRGBD/kv2/kinect2data/000830_2014-06-04_19-49-31_260595134347_rgbf000096-resize
5196.png -> /SUNRGBD/kv2/kinect2data/003487_2014-05-21_15-31-42_094959634447_rgbf000100-resize
5197.png -> /SUNRGBD/kv2/kinect2data/001547_2014-06-20_17-04-08_260595134347_rgbf000083-resize
5198.png -> /SUNRGBD/kv2/kinect2data/000542_2014-06-08_18-27-08_260595134347_rgbf000118-resize
5199.png -> /SUNRGBD/kv2/kinect2data/002744_2014-06-22_12-13-34_094959634447_rgbf000039-resize
5200.png -> /SUNRGBD/kv2/kinect2data/000554_2014-06-09_22-42-05_260595134347_rgbf000106-resize
5201.png -> /SUNRGBD/kv2/kinect2data/001102_2014-06-15_17-48-39_260595134347_rgbf000361-resize
5202.png -> /SUNRGBD/kv2/kinect2data/003648_2014-05-23_22-18-39_094959634447_rgbf000475-resize
5203.png -> /SUNRGBD/kv2/kinect2data/000928_2014-06-09_16-33-00_260595134347_rgbf000078-resize
5204.png -> /SUNRGBD/kv2/kinect2data/000943_2014-06-09_19-31-07_260595134347_rgbf000128-resize
5205.png -> /SUNRGBD/kv2/kinect2data/000833_2014-06-04_19-51-58_260595134347_rgbf000064-resize
5206.png -> /SUNRGBD/kv2/kinect2data/003361_2014-05-20_14-11-22_094959634447_rgbf000101-resize
5207.png -> /SUNRGBD/kv2/kinect2data/000426_2014-06-08_22-48-46_260595134347_rgbf000067-resize
5208.png -> /SUNRGBD/kv2/kinect2data/001445_2014-06-19_16-59-40_260595134347_rgbf000065-resize
5209.png -> /SUNRGBD/kv2/kinect2data/001124_2014-06-15_17-32-32_260595134347_rgbf000197-resize
5210.png -> /SUNRGBD/kv2/kinect2data/003644_2014-05-23_22-12-09_094959634447_rgbf000100-resize
5211.png -> /SUNRGBD/kv2/kinect2data/003512_2014-05-21_17-32-42_094959634447_rgbf000100-resize
5212.png -> /SUNRGBD/kv2/kinect2data/000806_2014-06-08_22-44-47_260595134347_rgbf000103-resize
5213.png -> /SUNRGBD/kv2/kinect2data/000354_2014-06-09_20-31-55_260595134347_rgbf000172-resize
5214.png -> /SUNRGBD/kv2/kinect2data/000606_2014-06-09_16-53-50_260595134347_rgbf000121-resize
5215.png -> /SUNRGBD/kv2/kinect2data/000339_2014-06-08_11-34-52_260595134347_rgbf002542-resize
5216.png -> /SUNRGBD/kv2/kinect2data/003489_2014-05-21_15-49-49_094959634447_rgbf000101-resize
5217.png -> /SUNRGBD/kv2/kinect2data/000707_2014-06-08_13-31-02_260595134347_rgbf000154-resize
5218.png -> /SUNRGBD/kv2/kinect2data/003212_2014-05-13_11-36-45_094959634447_rgbf000268-resize
5219.png -> /SUNRGBD/kv2/kinect2data/002118_2014-06-25_20-32-08_260595134347_rgbf000078-resize
5220.png -> /SUNRGBD/kv2/kinect2data/001313_2014-06-16_16-37-19_260595134347_rgbf000061-resize
5221.png -> /SUNRGBD/kv2/kinect2data/002126_2014-06-25_20-36-43_260595134347_rgbf000044-resize
5222.png -> /SUNRGBD/kv2/kinect2data/001184_2014-06-17_15-52-12_260595134347_rgbf000066-resize
5223.png -> /SUNRGBD/kv2/kinect2data/000165_2014-05-16_20-34-36_260595134347_rgbf000130-resize
5224.png -> /SUNRGBD/kv2/kinect2data/001443_2014-06-19_16-58-34_260595134347_rgbf000106-resize
5225.png -> /SUNRGBD/kv2/kinect2data/000795_2014-06-08_22-39-38_260595134347_rgbf000063-resize
5226.png -> /SUNRGBD/kv2/kinect2data/003213_2014-05-13_11-45-56_094959634447_rgbf000102-resize
5227.png -> /SUNRGBD/kv2/kinect2data/000728_2014-06-08_17-31-17_260595134347_rgbf000148-resize
5228.png -> /SUNRGBD/kv2/kinect2data/000388_2014-06-08_23-05-16_260595134347_rgbf000052-resize
5229.png -> /SUNRGBD/kv2/kinect2data/001515_2014-06-20_16-24-38_260595134347_rgbf000064-resize
5230.png -> /SUNRGBD/kv2/kinect2data/001298_2014-06-16_16-30-08_260595134347_rgbf000041-resize
5231.png -> /SUNRGBD/kv2/kinect2data/003094_2014-06-24_21-02-37_094959634447_rgbf000070-resize
5232.png -> /SUNRGBD/kv2/kinect2data/002076_2014-06-24_21-57-13_260595134347_rgbf000105-resize
5233.png -> /SUNRGBD/kv2/kinect2data/003260_2014-05-14_15-41-18_094959634447_rgbf000100-resize
5234.png -> /SUNRGBD/kv2/kinect2data/003183_2014-05-12_22-05-39_094959634447_rgbf000025-resize
5235.png -> /SUNRGBD/kv2/kinect2data/003134_2014-05-12_10-57-10_094959634447_rgbf000100-resize
5236.png -> /SUNRGBD/kv2/kinect2data/000622_2014-06-08_11-23-30_260595134347_rgbf000152-resize
5237.png -> /SUNRGBD/kv2/kinect2data/000599_2014-06-09_16-47-52_260595134347_rgbf000105-resize
5238.png -> /SUNRGBD/kv2/kinect2data/003194_2014-05-12_22-16-14_094959634447_rgbf000100-resize
5239.png -> /SUNRGBD/kv2/kinect2data/001031_2014-06-08_13-21-10_260595134347_rgbf000166-resize
5240.png -> /SUNRGBD/kv2/kinect2data/003418_2014-05-21_09-54-13_094959634447_rgbf000100-resize
5241.png -> /SUNRGBD/kv2/kinect2data/001076_2014-06-08_22-18-28_260595134347_rgbf000176-resize
5242.png -> /SUNRGBD/kv2/kinect2data/000702_2014-06-08_13-25-14_260595134347_rgbf000084-resize
5243.png -> /SUNRGBD/kv2/kinect2data/002075_2014-06-24_21-53-43_260595134347_rgbf000075-resize
5244.png -> /SUNRGBD/kv2/kinect2data/001094_2014-06-15_17-36-00_260595134347_rgbf000205-resize
5245.png -> /SUNRGBD/kv2/kinect2data/001355_2014-06-19_15-46-17_260595134347_rgbf000077-resize
5246.png -> /SUNRGBD/kv2/kinect2data/000640_2014-06-08_16-57-23_260595134347_rgbf000104-resize
5247.png -> /SUNRGBD/kv2/kinect2data/002578_2014-06-24_14-07-51_094959634447_rgbf000066-resize
5248.png -> /SUNRGBD/kv2/kinect2data/002132_2014-06-25_21-12-39_260595134347_rgbf000085-resize
5249.png -> /SUNRGBD/kv2/kinect2data/001526_2014-06-20_16-45-35_260595134347_rgbf000054-resize
5250.png -> /SUNRGBD/kv2/kinect2data/003470_2014-05-21_15-01-37_094959634447_rgbf000101-resize
5251.png -> /SUNRGBD/kv2/kinect2data/001309_2014-06-16_16-35-01_260595134347_rgbf000098-resize
5252.png -> /SUNRGBD/kv2/kinect2data/001569_2014-06-20_17-20-10_260595134347_rgbf000058-resize
5253.png -> /SUNRGBD/kv2/kinect2data/001506_2014-06-20_16-19-24_260595134347_rgbf000152-resize
5254.png -> /SUNRGBD/kv2/kinect2data/002811_2014-06-22_20-08-37_094959634447_rgbf000113-resize
5255.png -> /SUNRGBD/kv2/kinect2data/001279_2014-06-16_16-17-27_260595134347_rgbf000010-resize
5256.png -> /SUNRGBD/kv2/kinect2data/001364_2014-06-19_15-51-38_260595134347_rgbf000170-resize
5257.png -> /SUNRGBD/kv2/kinect2data/003456_2014-05-21_12-52-11_094959634447_rgbf000100-resize
5258.png -> /SUNRGBD/kv2/kinect2data/000876_2014-06-09_21-01-50_260595134347_rgbf000179-resize
5259.png -> /SUNRGBD/kv2/kinect2data/003575_2014-05-23_11-12-43_094959634447_rgbf002136-resize
5260.png -> /SUNRGBD/kv2/kinect2data/002837_2014-06-22_20-38-11_094959634447_rgbf000044-resize
5261.png -> /SUNRGBD/kv2/kinect2data/002501_2014-06-24_13-14-22_094959634447_rgbf000083-resize
5262.png -> /SUNRGBD/kv2/kinect2data/000772_2014-06-08_22-18-53_260595134347_rgbf000063-resize
5263.png -> /SUNRGBD/kv2/kinect2data/001513_2014-06-20_16-23-55_260595134347_rgbf000118-resize
5264.png -> /SUNRGBD/kv2/kinect2data/000601_2014-06-09_16-48-31_260595134347_rgbf000133-resize
5265.png -> /SUNRGBD/kv2/kinect2data/003676_2014-05-24_21-17-13_094959634447_rgbf000100-resize
5266.png -> /SUNRGBD/kv2/kinect2data/003588_2014-05-23_16-56-18_094959634447_rgbf000100-resize
5267.png -> /SUNRGBD/kv2/kinect2data/000348_2014-06-09_19-49-30_260595134347_rgbf000130-resize
5268.png -> /SUNRGBD/kv2/kinect2data/000820_2014-06-08_23-06-34_260595134347_rgbf000101-resize
5269.png -> /SUNRGBD/kv2/kinect2data/002841_2014-06-22_20-41-25_094959634447_rgbf000082-resize
5270.png -> /SUNRGBD/kv2/kinect2data/001257_2014-06-16_16-04-09_260595134347_rgbf000083-resize
5271.png -> /SUNRGBD/kv2/kinect2data/003654_2014-05-24_14-01-37_094959634447_rgbf000100-resize
5272.png -> /SUNRGBD/kv2/kinect2data/001295_2014-06-16_16-28-17_260595134347_rgbf000119-resize
5273.png -> /SUNRGBD/kv2/kinect2data/002609_2014-06-24_14-30-49_094959634447_rgbf000058-resize
5274.png -> /SUNRGBD/kv2/kinect2data/001291_2014-06-16_16-26-45_260595134347_rgbf000121-resize
5275.png -> /SUNRGBD/kv2/kinect2data/002505_2014-06-24_13-17-58_094959634447_rgbf000081-resize
5276.png -> /SUNRGBD/kv2/kinect2data/002130_2014-06-25_21-11-34_260595134347_rgbf000093-resize
5277.png -> /SUNRGBD/kv2/kinect2data/001499_2014-06-19_17-46-13_260595134347_rgbf000140-resize
5278.png -> /SUNRGBD/kv2/kinect2data/000653_2014-06-08_17-09-24_260595134347_rgbf000091-resize
5279.png -> /SUNRGBD/kv2/kinect2data/002537_2014-06-24_13-36-51_094959634447_rgbf000079-resize
5280.png -> /SUNRGBD/kv2/kinect2data/000189_2014-05-12_16-59-00_260595134347_rgbf000242-resize
5281.png -> /SUNRGBD/kv2/kinect2data/000809_2014-06-08_17-19-30_260595134347_rgbf000108-resize
5282.png -> /SUNRGBD/kv2/kinect2data/001377_2014-06-19_15-57-51_260595134347_rgbf000072-resize
5283.png -> /SUNRGBD/kv2/kinect2data/003604_2014-05-23_17-27-31_094959634447_rgbf000100-resize
5284.png -> /SUNRGBD/kv2/kinect2data/001492_2014-06-19_17-42-41_260595134347_rgbf000090-resize
5285.png -> /SUNRGBD/kv2/kinect2data/002812_2014-06-22_20-09-41_094959634447_rgbf000084-resize
5286.png -> /SUNRGBD/kv2/kinect2data/000199_2014-06-02_15-35-11_260595134347_rgbf000034-resize
5287.png -> /SUNRGBD/kv2/kinect2data/000334_2014-06-09_20-19-58_260595134347_rgbf000142-resize
5288.png -> /SUNRGBD/kv2/kinect2data/000960_2014-06-08_16-25-01_260595134347_rgbf000027-resize
5289.png -> /SUNRGBD/kv2/kinect2data/000500_2014-06-08_23-01-57_260595134347_rgbf000097-resize
5290.png -> /SUNRGBD/kv2/kinect2data/003357_2014-05-20_14-08-03_094959634447_rgbf000050-resize
5291.png -> /SUNRGBD/kv2/kinect2data/001557_2014-06-20_17-12-50_260595134347_rgbf000075-resize
5292.png -> /SUNRGBD/kv2/kinect2data/003382_2014-05-20_14-41-00_094959634447_rgbf000101-resize
5293.png -> /SUNRGBD/kv2/kinect2data/000642_2014-06-08_16-59-25_260595134347_rgbf000098-resize
5294.png -> /SUNRGBD/kv2/kinect2data/001016_2014-06-09_16-16-10_260595134347_rgbf000112-resize
5295.png -> /SUNRGBD/kv2/kinect2data/000477_2014-06-09_20-37-26_260595134347_rgbf000111-resize
5296.png -> /SUNRGBD/kv2/kinect2data/000989_2014-06-08_17-07-14_260595134347_rgbf000134-resize
5297.png -> /SUNRGBD/kv2/kinect2data/001080_2014-06-08_22-26-40_260595134347_rgbf000107-resize
5298.png -> /SUNRGBD/kv2/kinect2data/002824_2014-06-22_20-24-00_094959634447_rgbf000078-resize
5299.png -> /SUNRGBD/kv2/kinect2data/001303_2014-06-16_16-32-45_260595134347_rgbf000052-resize
5300.png -> /SUNRGBD/kv2/kinect2data/003673_2014-05-24_21-15-31_094959634447_rgbf000067-resize
5301.png -> /SUNRGBD/kv2/kinect2data/002755_2014-06-22_19-10-02_094959634447_rgbf000076-resize
5302.png -> /SUNRGBD/kv2/kinect2data/000423_2014-06-08_16-56-03_260595134347_rgbf000133-resize
5303.png -> /SUNRGBD/kv2/kinect2data/000818_2014-06-08_23-03-59_260595134347_rgbf000134-resize
5304.png -> /SUNRGBD/kv2/kinect2data/003157_2014-05-12_11-30-24_094959634447_rgbf000542-resize
5305.png -> /SUNRGBD/kv2/kinect2data/003202_2014-05-12_22-26-12_094959634447_rgbf000100-resize
5306.png -> /SUNRGBD/kv2/kinect2data/000636_2014-06-08_16-39-02_260595134347_rgbf000108-resize
5307.png -> /SUNRGBD/kv2/kinect2data/002519_2014-06-24_13-23-50_094959634447_rgbf000073-resize
5308.png -> /SUNRGBD/kv2/kinect2data/000076_2014-05-14_21-31-07_260595134347_rgbf000150-resize
5309.png -> /SUNRGBD/kv2/kinect2data/000439_2014-06-08_11-22-32_260595134347_rgbf000148-resize
5310.png -> /SUNRGBD/kv2/kinect2data/003642_2014-05-23_22-11-19_094959634447_rgbf000101-resize
5311.png -> /SUNRGBD/kv2/kinect2data/003613_2014-05-23_18-02-33_094959634447_rgbf000100-resize
5312.png -> /SUNRGBD/kv2/kinect2data/002150_2014-06-25_21-25-49_260595134347_rgbf000094-resize
5313.png -> /SUNRGBD/kv2/kinect2data/000466_2014-06-09_19-34-54_260595134347_rgbf000218-resize
5314.png -> /SUNRGBD/kv2/kinect2data/001465_2014-06-19_17-25-46_260595134347_rgbf000090-resize
5315.png -> /SUNRGBD/kv2/kinect2data/003682_2014-05-24_21-19-18_094959634447_rgbf000101-resize
5316.png -> /SUNRGBD/kv2/kinect2data/000993_2014-06-08_17-15-25_260595134347_rgbf000060-resize
5317.png -> /SUNRGBD/kv2/kinect2data/000561_2014-06-09_22-46-31_260595134347_rgbf000098-resize
5318.png -> /SUNRGBD/kv2/kinect2data/000612_2014-06-09_17-01-00_260595134347_rgbf000138-resize
5319.png -> /SUNRGBD/kv2/kinect2data/000521_2014-06-08_13-34-35_260595134347_rgbf000191-resize
5320.png -> /SUNRGBD/kv2/kinect2data/000122_2014-04-13_23-36-57_094959634447_rgbf000223-resize
5321.png -> /SUNRGBD/kv2/kinect2data/000692_2014-06-08_13-09-42_260595134347_rgbf000199-resize
5322.png -> /SUNRGBD/kv2/kinect2data/001088_2014-06-08_22-43-33_260595134347_rgbf000110-resize
5323.png -> /SUNRGBD/kv2/kinect2data/002536_2014-06-24_13-36-30_094959634447_rgbf000088-resize
5324.png -> /SUNRGBD/kv2/kinect2data/003660_2014-05-24_14-11-58_094959634447_rgbf000100-resize
5325.png -> /SUNRGBD/kv2/kinect2data/003345_2014-05-20_11-21-52_094959634447_rgbf003214-resize
5326.png -> /SUNRGBD/kv2/kinect2data/000356_2014-06-09_20-32-58_260595134347_rgbf000179-resize
5327.png -> /SUNRGBD/kv2/kinect2data/000932_2014-06-09_16-37-19_260595134347_rgbf000130-resize
5328.png -> /SUNRGBD/kv2/kinect2data/002576_2014-06-24_14-07-11_094959634447_rgbf000055-resize
5329.png -> /SUNRGBD/kv2/kinect2data/000668_2014-06-09_21-07-12_260595134347_rgbf000161-resize
5330.png -> /SUNRGBD/kv2/kinect2data/001262_2014-06-16_16-08-25_260595134347_rgbf000072-resize
5331.png -> /SUNRGBD/kv2/kinect2data/000379_2014-06-08_11-19-45_260595134347_rgbf000106-resize
5332.png -> /SUNRGBD/kv2/kinect2data/003169_2014-05-12_21-44-53_094959634447_rgbf000101-resize
5333.png -> /SUNRGBD/kv2/kinect2data/002827_2014-06-22_20-24-55_094959634447_rgbf000076-resize
5334.png -> /SUNRGBD/kv2/kinect2data/003098_2014-06-24_21-04-20_094959634447_rgbf000067-resize
5335.png -> /SUNRGBD/kv2/kinect2data/002644_2014-06-24_14-53-11_094959634447_rgbf000199-resize
5336.png -> /SUNRGBD/kv2/kinect2data/002584_2014-06-24_14-10-23_094959634447_rgbf000064-resize
5337.png -> /SUNRGBD/kv2/kinect2data/003466_2014-05-21_13-20-46_094959634447_rgbf000101-resize
5338.png -> /SUNRGBD/kv2/kinect2data/000923_2014-06-09_16-28-35_260595134347_rgbf000097-resize
5339.png -> /SUNRGBD/kv2/kinect2data/000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize
5340.png -> /SUNRGBD/kv2/kinect2data/001127_2014-06-15_17-37-54_260595134347_rgbf000148-resize
5341.png -> /SUNRGBD/kv2/kinect2data/001161_2014-06-17_15-33-56_260595134347_rgbf000100-resize
5342.png -> /SUNRGBD/kv2/kinect2data/002114_2014-06-25_20-29-21_260595134347_rgbf000033-resize
5343.png -> /SUNRGBD/kv2/kinect2data/002562_2014-06-24_13-48-48_094959634447_rgbf000075-resize
5344.png -> /SUNRGBD/kv2/kinect2data/000647_2014-06-08_17-01-33_260595134347_rgbf000120-resize
5345.png -> /SUNRGBD/kv2/kinect2data/000558_2014-06-09_22-44-10_260595134347_rgbf000161-resize
5346.png -> /SUNRGBD/kv2/kinect2data/002119_2014-06-25_20-33-47_260595134347_rgbf000089-resize
5347.png -> /SUNRGBD/kv2/kinect2data/000740_2014-06-08_18-46-23_260595134347_rgbf000049-resize
5348.png -> /SUNRGBD/kv2/kinect2data/003265_2014-05-14_15-51-10_094959634447_rgbf000101-resize
5349.png -> /SUNRGBD/kv2/kinect2data/003663_2014-05-24_15-10-19_094959634447_rgbf000100-resize
5350.png -> /SUNRGBD/kv2/kinect2data/001015_2014-06-09_16-15-43_260595134347_rgbf000157-resize
5351.png -> /SUNRGBD/kv2/kinect2data/003448_2014-05-21_12-07-05_094959634447_rgbf000100-resize
5352.png -> /SUNRGBD/kv2/kinect2data/002137_2014-06-25_21-18-19_260595134347_rgbf000081-resize
5353.png -> /SUNRGBD/kv2/kinect2data/001407_2014-06-19_16-16-04_260595134347_rgbf000107-resize
5354.png -> /SUNRGBD/kv2/kinect2data/000417_long_2014-06-09_22-31-57_260595134347_rgbf000657-resize
5355.png -> /SUNRGBD/kv2/kinect2data/001472_2014-06-19_17-29-52_260595134347_rgbf000044-resize
5356.png -> /SUNRGBD/kv2/kinect2data/001488_2014-06-19_17-38-48_260595134347_rgbf000122-resize
5357.png -> /SUNRGBD/kv2/kinect2data/002650_2014-06-24_14-55-23_094959634447_rgbf000057-resize
5358.png -> /SUNRGBD/kv2/kinect2data/003505_2014-05-21_16-37-23_094959634447_rgbf001474-resize
5359.png -> /SUNRGBD/kv2/kinect2data/001208_2014-06-17_16-10-15_260595134347_rgbf000138-resize
5360.png -> /SUNRGBD/kv2/kinect2data/002945_2014-06-26_15-56-14_094959634447_rgbf000038-resize
5361.png -> /SUNRGBD/kv2/kinect2data/002062_2014-06-24_21-05-33_260595134347_rgbf000100-resize
5362.png -> /SUNRGBD/kv2/kinect2data/003267_2014-05-14_15-51-58_094959634447_rgbf000100-resize
5363.png -> /SUNRGBD/kv2/kinect2data/003195_2014-05-12_22-17-02_094959634447_rgbf000100-resize
5364.png -> /SUNRGBD/kv2/kinect2data/000717_2014-06-08_18-32-34_260595134347_rgbf000167-resize
5365.png -> /SUNRGBD/kv2/kinect2data/003636_2014-05-23_22-08-45_094959634447_rgbf000101-resize
5366.png -> /SUNRGBD/kv2/kinect2data/002554_2014-06-24_13-46-38_094959634447_rgbf000078-resize
5367.png -> /SUNRGBD/kv2/kinect2data/003379_2014-05-20_14-30-21_094959634447_rgbf000101-resize
5368.png -> /SUNRGBD/kv2/kinect2data/003439_2014-05-21_11-00-10_094959634447_rgbf000101-resize
5369.png -> /SUNRGBD/kv2/kinect2data/002632_2014-06-24_14-48-29_094959634447_rgbf000063-resize
5370.png -> /SUNRGBD/kv2/kinect2data/001195_2014-06-17_16-00-46_260595134347_rgbf000142-resize
5371.png -> /SUNRGBD/kv2/kinect2data/000593_2014-06-09_16-41-11_260595134347_rgbf000146-resize
5372.png -> /SUNRGBD/kv2/kinect2data/000509_2014-06-09_15-40-26_260595134347_rgbf000099-resize
5373.png -> /SUNRGBD/kv2/kinect2data/000816_2014-06-09_16-06-32_260595134347_rgbf000095-resize
5374.png -> /SUNRGBD/kv2/kinect2data/002819_2014-06-22_20-11-53_094959634447_rgbf000043-resize
5375.png -> /SUNRGBD/kv2/kinect2data/003532_2014-05-22_15-05-18_094959634447_rgbf000101-resize
5376.png -> /SUNRGBD/kv2/kinect2data/000973_2014-06-08_16-40-37_260595134347_rgbf000061-resize
5377.png -> /SUNRGBD/kv2/kinect2data/000903_2014-06-09_16-11-40_260595134347_rgbf000026-resize
5378.png -> /SUNRGBD/kv2/kinect2data/001571_2014-06-20_17-21-32_260595134347_rgbf000089-resize
5379.png -> /SUNRGBD/kv2/kinect2data/001267_2014-06-16_16-11-23_260595134347_rgbf000061-resize
5380.png -> /SUNRGBD/kv2/kinect2data/003341_2014-05-20_11-06-21_094959634447_rgbf003977-resize
5381.png -> /SUNRGBD/kv2/kinect2data/000732_2014-06-08_17-37-39_260595134347_rgbf000188-resize
5382.png -> /SUNRGBD/kv2/kinect2data/000637_2014-06-08_16-39-29_260595134347_rgbf000076-resize
5383.png -> /SUNRGBD/kv2/kinect2data/000191_2014-05-12_17-07-38_260595134347_rgbf000199-resize
5384.png -> /SUNRGBD/kv2/kinect2data/001397_2014-06-19_16-11-08_260595134347_rgbf000040-resize
5385.png -> /SUNRGBD/kv2/kinect2data/000596_2014-06-09_16-44-40_260595134347_rgbf000111-resize
5386.png -> /SUNRGBD/kv2/kinect2data/002732_2014-06-22_12-04-39_094959634447_rgbf000076-resize
5387.png -> /SUNRGBD/kv2/kinect2data/000430_2014-06-08_18-34-12_260595134347_rgbf000108-resize
5388.png -> /SUNRGBD/kv2/kinect2data/000639_2014-06-08_16-50-33_260595134347_rgbf000103-resize
5389.png -> /SUNRGBD/kv2/kinect2data/000632_2014-06-08_16-33-08_260595134347_rgbf000036-resize
5390.png -> /SUNRGBD/kv2/kinect2data/001425_2014-06-19_16-45-40_260595134347_rgbf000051-resize
5391.png -> /SUNRGBD/kv2/kinect2data/001502_2014-06-19_17-51-09_260595134347_rgbf000104-resize
5392.png -> /SUNRGBD/kv2/kinect2data/003123_2014-05-12_10-37-47_094959634447_rgbf000100-resize
5393.png -> /SUNRGBD/kv2/kinect2data/000185_2014-05-12_16-41-00_260595134347_rgbf003868-resize
5394.png -> /SUNRGBD/kv2/kinect2data/003149_2014-05-12_11-17-52_094959634447_rgbf003779-resize
5395.png -> /SUNRGBD/kv2/kinect2data/002512_2014-06-24_13-20-12_094959634447_rgbf000077-resize
5396.png -> /SUNRGBD/kv2/kinect2data/000510_2014-06-09_15-40-46_260595134347_rgbf000094-resize
5397.png -> /SUNRGBD/kv2/kinect2data/000853_2014-06-08_16-54-36_260595134347_rgbf000105-resize
5398.png -> /SUNRGBD/kv2/kinect2data/003452_2014-05-21_12-50-32_094959634447_rgbf000101-resize
5399.png -> /SUNRGBD/kv2/kinect2data/002158_2014-06-27_23-55-09_260595134347_rgbf000084-resize
5400.png -> /SUNRGBD/kv2/kinect2data/000768_2014-06-08_22-13-19_260595134347_rgbf000118-resize
5401.png -> /SUNRGBD/kv2/kinect2data/001401_2014-06-19_16-12-32_260595134347_rgbf000097-resize
5402.png -> /SUNRGBD/kv2/kinect2data/002648_2014-06-24_14-54-39_094959634447_rgbf000069-resize
5403.png -> /SUNRGBD/kv2/kinect2data/002815_2014-06-22_20-10-40_094959634447_rgbf000080-resize
5404.png -> /SUNRGBD/kv2/kinect2data/000336_2014-06-08_11-32-47_260595134347_rgbf000334-resize
5405.png -> /SUNRGBD/kv2/kinect2data/002054_2014-06-24_20-59-05_260595134347_rgbf000058-resize
5406.png -> /SUNRGBD/kv2/kinect2data/000128_2014-04-11_17-03-40_094959634447_rgbf000180-resize
5407.png -> /SUNRGBD/kv2/kinect2data/003614_2014-05-23_18-02-50_094959634447_rgbf000100-resize
5408.png -> /SUNRGBD/kv2/kinect2data/003121_2014-05-12_10-28-58_094959634447_rgbf000100-resize
5409.png -> /SUNRGBD/kv2/kinect2data/002857_2014-06-03_18-58-39_094959634447_rgbf000150-resize
5410.png -> /SUNRGBD/kv2/kinect2data/003132_2014-05-12_10-49-43_094959634447_rgbf002599-resize
5411.png -> /SUNRGBD/kv2/kinect2data/003274_2014-05-14_16-09-52_094959634447_rgbf000100-resize
5412.png -> /SUNRGBD/kv2/kinect2data/000797_2014-06-08_22-40-24_260595134347_rgbf000104-resize
5413.png -> /SUNRGBD/kv2/kinect2data/001572_2014-06-20_17-22-05_260595134347_rgbf000075-resize
5414.png -> /SUNRGBD/kv2/kinect2data/002034_2014-06-24_20-20-13_260595134347_rgbf000091-resize
5415.png -> /SUNRGBD/kv2/kinect2data/000757_2014-06-08_22-03-00_260595134347_rgbf000104-resize
